PK_STATION|STATION_NAME|WATERBODY_TYPE|WATER_RESOURCE|WATERBODY_NAME|COUNTY_NAME|HYDROLOGIC_UNIT_CODE|TMDL_BASIN|WBID|PLANNING_UNIT|GIS_ALBX|GIS_ALBY|LATITUDE|LONGITUDE|LAT_DD|LAT_MM|LAT_SS|LONG_DD|LONG_MM|LONG_SS|CMCD_COORDINATE_METHOD_ID|DCD_DATUM_ID|PK_PROJECT|COLLECTION_AGENCY|COLLECTION_DATE|COLLECTION_TIME|SAMPLE_TYPE|MATRIX|SAMPLE_DEPTH|SAMPLE_COMMENTS|FK_PARAM_CODE|PARAMETER|VALUE|VALUE_TEXT|UNITS|VALUE_QUALIFIER|MDL|PQL|ANALYZING_AGENCY|JOB_NAME|LAB_SAMPLE_ID|ANALYSIS_METHOD|ANALYSIS_DATE|ANALYSIS_TIME|RESULT_COMMENT
46216|Z1-SS-8013|STREAM|SMALL STREAM|POND CREEK|SANTA ROSA|03140104|PENSACOLA|176|BLACKWATER RIVER|97227.08|757291.78|304719.117|870957.718|30|47|19.117|87|9|57.718|DGPS|WGS84|Z1SS1407|NORTHWEST FLORIDA WMD|7/16/2014 11:25:00 AM|1125|PRIMARY|WATER|0.3|NO HA DUE TO UNSAFE CONDITIONS ALLIGATOR BEDS & SLIDES. NOT STREAM LIKE DUE TO OLD BEAVER DAM.|301|Oxygen, Dissolved Percent Saturation|85.5|85.5|%||||NORTHWEST FLORIDA WMD||||7/16/2014 11:25:00 AM|1125|
46216|Z1-SS-8013|STREAM|SMALL STREAM|POND CREEK|SANTA ROSA|03140104|PENSACOLA|176|BLACKWATER RIVER|97227.08|757291.78|304719.117|870957.718|30|47|19.117|87|9|57.718|DGPS|WGS84|Z1SS1407|NORTHWEST FLORIDA WMD|7/16/2014 11:25:00 AM|1125|PRIMARY|WATER|0.3|NO HA DUE TO UNSAFE CONDITIONS ALLIGATOR BEDS & SLIDES. NOT STREAM LIKE DUE TO OLD BEAVER DAM.|406|pH, Field|5|5|SU||||NORTHWEST FLORIDA WMD|||EPA 150.1|7/16/2014 11:25:00 AM|1125|
46216|Z1-SS-8013|STREAM|SMALL STREAM|POND CREEK|SANTA ROSA|03140104|PENSACOLA|176|BLACKWATER RIVER|97227.08|757291.78|304719.117|870957.718|30|47|19.117|87|9|57.718|DGPS|WGS84|Z1SS1407|NORTHWEST FLORIDA WMD|7/16/2014 11:25:00 AM|1125|PRIMARY|WATER|0.3|NO HA DUE TO UNSAFE CONDITIONS ALLIGATOR BEDS & SLIDES. NOT STREAM LIKE DUE TO OLD BEAVER DAM.|82903|Depth, Bottom of Waterbody, Sample Site|0.6|.6|meters||||NORTHWEST FLORIDA WMD||||7/16/2014 11:25:00 AM|1125|
46216|Z1-SS-8013|STREAM|SMALL STREAM|POND CREEK|SANTA ROSA|03140104|PENSACOLA|176|BLACKWATER RIVER|97227.08|757291.78|304719.117|870957.718|30|47|19.117|87|9|57.718|DGPS|WGS84|Z1SS1407|NORTHWEST FLORIDA WMD|7/16/2014 11:25:00 AM|1125|PRIMARY|WATER|0.3|NO HA DUE TO UNSAFE CONDITIONS ALLIGATOR BEDS & SLIDES. NOT STREAM LIKE DUE TO OLD BEAVER DAM.|90068|Sample Depth|0.3|.3|meters||||NORTHWEST FLORIDA WMD||||7/16/2014 11:25:00 AM|1125|
46205|Z1-SS-8009|STREAM|SMALL STREAM|REEDY BRANCH|SANTA ROSA|03140104|PENSACOLA|15|BLACKWATER RIVER|118246.94|778896.56|305916.891|865706.214|30|59|16.891|86|57|6.214|DGPS|WGS84|Z1SS1407|NORTHWEST FLORIDA WMD|7/16/2014 3:40:00 PM|1540|PRIMARY|WATER|0.1||10|Water Temperature|24.5|24.5|degrees C||||NORTHWEST FLORIDA WMD|||EPA 170.1|7/16/2014 3:40:00 PM|1540|
46205|Z1-SS-8009|STREAM|SMALL STREAM|REEDY BRANCH|SANTA ROSA|03140104|PENSACOLA|15|BLACKWATER RIVER|118246.94|778896.56|305916.891|865706.214|30|59|16.891|86|57|6.214|DGPS|WGS84|Z1SS1407|NORTHWEST FLORIDA WMD|7/16/2014 3:40:00 PM|1540|PRIMARY|WATER|0.1||76|Turbidity, Lab|2.4|2.4|ntu|A|0.1|0.1|DEP CENTRAL LAB|TLH-2014-07-17-53|1619593|EPA 180.1 Rev. 2.0|7/17/2014 2:24:00 PM|1424|
46205|Z1-SS-8009|STREAM|SMALL STREAM|REEDY BRANCH|SANTA ROSA|03140104|PENSACOLA|15|BLACKWATER RIVER|118246.94|778896.56|305916.891|865706.214|30|59|16.891|86|57|6.214|DGPS|WGS84|Z1SS1407|NORTHWEST FLORIDA WMD|7/16/2014 3:40:00 PM|1540|PRIMARY|WATER|0.1||78|Transparency (Secchi Depth)|0.2|.2|meters|L|||NORTHWEST FLORIDA WMD||||7/16/2014 3:40:00 PM|1540|SECCHI VISIBLE ON BOTTOM
46205|Z1-SS-8009|STREAM|SMALL STREAM|REEDY BRANCH|SANTA ROSA|03140104|PENSACOLA|15|BLACKWATER RIVER|118246.94|778896.56|305916.891|865706.214|30|59|16.891|86|57|6.214|DGPS|WGS84|Z1SS1407|NORTHWEST FLORIDA WMD|7/16/2014 3:40:00 PM|1540|PRIMARY|WATER|0.1||94|Specific Conductance, Field|20|20|uS/cm||||NORTHWEST FLORIDA WMD|||EPA 120.1|7/16/2014 3:40:00 PM|1540|
46205|Z1-SS-8009|STREAM|SMALL STREAM|REEDY BRANCH|SANTA ROSA|03140104|PENSACOLA|15|BLACKWATER RIVER|118246.94|778896.56|305916.891|865706.214|30|59|16.891|86|57|6.214|DGPS|WGS84|Z1SS1407|NORTHWEST FLORIDA WMD|7/16/2014 3:40:00 PM|1540|PRIMARY|WATER|0.1||299|Oxygen, Dissolved, Field|6.28|6.28|mg/L||||NORTHWEST FLORIDA WMD|||EPA 360.1|7/16/2014 3:40:00 PM|1540|
46205|Z1-SS-8009|STREAM|SMALL STREAM|REEDY BRANCH|SANTA ROSA|03140104|PENSACOLA|15|BLACKWATER RIVER|118246.94|778896.56|305916.891|865706.214|30|59|16.891|86|57|6.214|DGPS|WGS84|Z1SS1407|NORTHWEST FLORIDA WMD|7/16/2014 3:40:00 PM|1540|PRIMARY|WATER|0.1||301|Oxygen, Dissolved Percent Saturation|75.3|75.3|%||||NORTHWEST FLORIDA WMD||||7/16/2014 3:40:00 PM|1540|
46205|Z1-SS-8009|STREAM|SMALL STREAM|REEDY BRANCH|SANTA ROSA|03140104|PENSACOLA|15|BLACKWATER RIVER|118246.94|778896.56|305916.891|865706.214|30|59|16.891|86|57|6.214|DGPS|WGS84|Z1SS1407|NORTHWEST FLORIDA WMD|7/16/2014 3:40:00 PM|1540|PRIMARY|WATER|0.1||406|pH, Field|4.2|4.2|SU||||NORTHWEST FLORIDA WMD|||EPA 150.1|7/16/2014 3:40:00 PM|1540|
46205|Z1-SS-8009|STREAM|SMALL STREAM|REEDY BRANCH|SANTA ROSA|03140104|PENSACOLA|15|BLACKWATER RIVER|118246.94|778896.56|305916.891|865706.214|30|59|16.891|86|57|6.214|DGPS|WGS84|Z1SS1407|NORTHWEST FLORIDA WMD|7/16/2014 3:40:00 PM|1540|PRIMARY|WATER|0.1||82903|Depth, Bottom of Waterbody, Sample Site|0.2|.2|meters||||NORTHWEST FLORIDA WMD||||7/16/2014 3:40:00 PM|1540|
46205|Z1-SS-8009|STREAM|SMALL STREAM|REEDY BRANCH|SANTA ROSA|03140104|PENSACOLA|15|BLACKWATER RIVER|118246.94|778896.56|305916.891|865706.214|30|59|16.891|86|57|6.214|DGPS|WGS84|Z1SS1407|NORTHWEST FLORIDA WMD|7/16/2014 3:40:00 PM|1540|PRIMARY|WATER|0.1||90068|Sample Depth|0.1|.1|meters||||NORTHWEST FLORIDA WMD||||7/16/2014 3:40:00 PM|1540|
46210|Z1-SS-8041|STREAM|SMALL STREAM|UNNAMED SMALL STREAM|SANTA ROSA|03140104|PENSACOLA|21|BLACKWATER RIVER|127928.64|760695.95|304933.823|865045.365|30|49|33.823|86|50|45.365|DGPS|WGS84|Z1SS1407|NORTHWEST FLORIDA WMD|7/17/2014 10:45:00 AM|1045|PRIMARY|WATER|0.2||10|Water Temperature|19.9|19.9|degrees C||||NORTHWEST FLORIDA WMD|||EPA 170.1|7/17/2014 10:45:00 AM|1045|
46210|Z1-SS-8041|STREAM|SMALL STREAM|UNNAMED SMALL STREAM|SANTA ROSA|03140104|PENSACOLA|21|BLACKWATER RIVER|127928.64|760695.95|304933.823|865045.365|30|49|33.823|86|50|45.365|DGPS|WGS84|Z1SS1407|NORTHWEST FLORIDA WMD|7/17/2014 10:45:00 AM|1045|PRIMARY|WATER|0.2||76|Turbidity, Lab|1.2|1.2|ntu||0.1|0.1|DEP CENTRAL LAB|TLH-2014-07-18-12|1619850|EPA 180.1 Rev. 2.0|7/18/2014 2:40:00 PM|1440|
46210|Z1-SS-8041|STREAM|SMALL STREAM|UNNAMED SMALL STREAM|SANTA ROSA|03140104|PENSACOLA|21|BLACKWATER RIVER|127928.64|760695.95|304933.823|865045.365|30|49|33.823|86|50|45.365|DGPS|WGS84|Z1SS1407|NORTHWEST FLORIDA WMD|7/17/2014 10:45:00 AM|1045|PRIMARY|WATER|0.2||78|Transparency (Secchi Depth)|0.3|.3|meters|L|||NORTHWEST FLORIDA WMD||||7/17/2014 10:45:00 AM|1045|SECCHI VISIBLE ON BOTTOM
46210|Z1-SS-8041|STREAM|SMALL STREAM|UNNAMED SMALL STREAM|SANTA ROSA|03140104|PENSACOLA|21|BLACKWATER RIVER|127928.64|760695.95|304933.823|865045.365|30|49|33.823|86|50|45.365|DGPS|WGS84|Z1SS1407|NORTHWEST FLORIDA WMD|7/17/2014 10:45:00 AM|1045|PRIMARY|WATER|0.2||94|Specific Conductance, Field|22|22|uS/cm||||NORTHWEST FLORIDA WMD|||EPA 120.1|7/17/2014 10:45:00 AM|1045|
46210|Z1-SS-8041|STREAM|SMALL STREAM|UNNAMED SMALL STREAM|SANTA ROSA|03140104|PENSACOLA|21|BLACKWATER RIVER|127928.64|760695.95|304933.823|865045.365|30|49|33.823|86|50|45.365|DGPS|WGS84|Z1SS1407|NORTHWEST FLORIDA WMD|7/17/2014 10:45:00 AM|1045|PRIMARY|WATER|0.2||299|Oxygen, Dissolved, Field|4.9|4.9|mg/L||||NORTHWEST FLORIDA WMD|||EPA 360.1|7/17/2014 10:45:00 AM|1045|
46210|Z1-SS-8041|STREAM|SMALL STREAM|UNNAMED SMALL STREAM|SANTA ROSA|03140104|PENSACOLA|21|BLACKWATER RIVER|127928.64|760695.95|304933.823|865045.365|30|49|33.823|86|50|45.365|DGPS|WGS84|Z1SS1407|NORTHWEST FLORIDA WMD|7/17/2014 10:45:00 AM|1045|PRIMARY|WATER|0.2||301|Oxygen, Dissolved Percent Saturation|53.8|53.8|%||||NORTHWEST FLORIDA WMD||||7/17/2014 10:45:00 AM|1045|
46210|Z1-SS-8041|STREAM|SMALL STREAM|UNNAMED SMALL STREAM|SANTA ROSA|03140104|PENSACOLA|21|BLACKWATER RIVER|127928.64|760695.95|304933.823|865045.365|30|49|33.823|86|50|45.365|DGPS|WGS84|Z1SS1407|NORTHWEST FLORIDA WMD|7/17/2014 10:45:00 AM|1045|PRIMARY|WATER|0.2||406|pH, Field|4|4|SU||||NORTHWEST FLORIDA WMD|||EPA 150.1|7/17/2014 10:45:00 AM|1045|
46210|Z1-SS-8041|STREAM|SMALL STREAM|UNNAMED SMALL STREAM|SANTA ROSA|03140104|PENSACOLA|21|BLACKWATER RIVER|127928.64|760695.95|304933.823|865045.365|30|49|33.823|86|50|45.365|DGPS|WGS84|Z1SS1407|NORTHWEST FLORIDA WMD|7/17/2014 10:45:00 AM|1045|PRIMARY|WATER|0.2||82903|Depth, Bottom of Waterbody, Sample Site|0.3|.3|meters||||NORTHWEST FLORIDA WMD||||7/17/2014 10:45:00 AM|1045|
46210|Z1-SS-8041|STREAM|SMALL STREAM|UNNAMED SMALL STREAM|SANTA ROSA|03140104|PENSACOLA|21|BLACKWATER RIVER|127928.64|760695.95|304933.823|865045.365|30|49|33.823|86|50|45.365|DGPS|WGS84|Z1SS1407|NORTHWEST FLORIDA WMD|7/17/2014 10:45:00 AM|1045|PRIMARY|WATER|0.2||90068|Sample Depth|0.2|.2|meters||||NORTHWEST FLORIDA WMD||||7/17/2014 10:45:00 AM|1045|
46209|Z1-SS-8025|STREAM|SMALL STREAM|BEAVER CREEK|SANTA ROSA|03140104|PENSACOLA|166|BLACKWATER RIVER|132647.47|763956.44|305123.097|864750.515|30|51|23.097|86|47|50.515|DGPS|WGS84|Z1SS1407|NORTHWEST FLORIDA WMD|7/17/2014 1:00:00 PM|1300|PRIMARY|WATER|0.1||10|Water Temperature|21.8|21.8|degrees C||||NORTHWEST FLORIDA WMD|||EPA 170.1|7/17/2014 1:00:00 PM|1300|
46209|Z1-SS-8025|STREAM|SMALL STREAM|BEAVER CREEK|SANTA ROSA|03140104|PENSACOLA|166|BLACKWATER RIVER|132647.47|763956.44|305123.097|864750.515|30|51|23.097|86|47|50.515|DGPS|WGS84|Z1SS1407|NORTHWEST FLORIDA WMD|7/17/2014 1:00:00 PM|1300|PRIMARY|WATER|0.1||76|Turbidity, Lab|0.9|0.90|ntu||0.1|0.1|DEP CENTRAL LAB|TLH-2014-07-18-12|1619851|EPA 180.1 Rev. 2.0|7/18/2014 2:40:00 PM|1440|
46209|Z1-SS-8025|STREAM|SMALL STREAM|BEAVER CREEK|SANTA ROSA|03140104|PENSACOLA|166|BLACKWATER RIVER|132647.47|763956.44|305123.097|864750.515|30|51|23.097|86|47|50.515|DGPS|WGS84|Z1SS1407|NORTHWEST FLORIDA WMD|7/17/2014 1:00:00 PM|1300|PRIMARY|WATER|0.1||78|Transparency (Secchi Depth)|0.2|.2|meters|L|||NORTHWEST FLORIDA WMD||||7/17/2014 1:00:00 PM|1300|SECCHI VISIBLE ON BOTTOM
46209|Z1-SS-8025|STREAM|SMALL STREAM|BEAVER CREEK|SANTA ROSA|03140104|PENSACOLA|166|BLACKWATER RIVER|132647.47|763956.44|305123.097|864750.515|30|51|23.097|86|47|50.515|DGPS|WGS84|Z1SS1407|NORTHWEST FLORIDA WMD|7/17/2014 1:00:00 PM|1300|PRIMARY|WATER|0.1||94|Specific Conductance, Field|18|18|uS/cm||||NORTHWEST FLORIDA WMD|||EPA 120.1|7/17/2014 1:00:00 PM|1300|
46209|Z1-SS-8025|STREAM|SMALL STREAM|BEAVER CREEK|SANTA ROSA|03140104|PENSACOLA|166|BLACKWATER RIVER|132647.47|763956.44|305123.097|864750.515|30|51|23.097|86|47|50.515|DGPS|WGS84|Z1SS1407|NORTHWEST FLORIDA WMD|7/17/2014 1:00:00 PM|1300|PRIMARY|WATER|0.1||299|Oxygen, Dissolved, Field|6.18|6.18|mg/L||||NORTHWEST FLORIDA WMD|||EPA 360.1|7/17/2014 1:00:00 PM|1300|
46209|Z1-SS-8025|STREAM|SMALL STREAM|BEAVER CREEK|SANTA ROSA|03140104|PENSACOLA|166|BLACKWATER RIVER|132647.47|763956.44|305123.097|864750.515|30|51|23.097|86|47|50.515|DGPS|WGS84|Z1SS1407|NORTHWEST FLORIDA WMD|7/17/2014 1:00:00 PM|1300|PRIMARY|WATER|0.1||301|Oxygen, Dissolved Percent Saturation|70.4|70.4|%||||NORTHWEST FLORIDA WMD||||7/17/2014 1:00:00 PM|1300|
46209|Z1-SS-8025|STREAM|SMALL STREAM|BEAVER CREEK|SANTA ROSA|03140104|PENSACOLA|166|BLACKWATER RIVER|132647.47|763956.44|305123.097|864750.515|30|51|23.097|86|47|50.515|DGPS|WGS84|Z1SS1407|NORTHWEST FLORIDA WMD|7/17/2014 1:00:00 PM|1300|PRIMARY|WATER|0.1||406|pH, Field|4.1|4.1|SU||||NORTHWEST FLORIDA WMD|||EPA 150.1|7/17/2014 1:00:00 PM|1300|
46209|Z1-SS-8025|STREAM|SMALL STREAM|BEAVER CREEK|SANTA ROSA|03140104|PENSACOLA|166|BLACKWATER RIVER|132647.47|763956.44|305123.097|864750.515|30|51|23.097|86|47|50.515|DGPS|WGS84|Z1SS1407|NORTHWEST FLORIDA WMD|7/17/2014 1:00:00 PM|1300|PRIMARY|WATER|0.1||82903|Depth, Bottom of Waterbody, Sample Site|0.2|.2|meters||||NORTHWEST FLORIDA WMD||||7/17/2014 1:00:00 PM|1300|
46209|Z1-SS-8025|STREAM|SMALL STREAM|BEAVER CREEK|SANTA ROSA|03140104|PENSACOLA|166|BLACKWATER RIVER|132647.47|763956.44|305123.097|864750.515|30|51|23.097|86|47|50.515|DGPS|WGS84|Z1SS1407|NORTHWEST FLORIDA WMD|7/17/2014 1:00:00 PM|1300|PRIMARY|WATER|0.1||90068|Sample Depth|0.1|.1|meters||||NORTHWEST FLORIDA WMD||||7/17/2014 1:00:00 PM|1300|
46212|Z1-SS-8049|STREAM|SMALL STREAM|PERDIDO RIVER|ESCAMBIA|||||53214.52|768502.97|305243.419|873746.069|30|52|43.419|87|37|46.069|DGPS|WGS84|Z1SS1407|NORTHWEST FLORIDA WMD|7/22/2014 12:55:00 PM|1255|PRIMARY|WATER|0.3||10|Water Temperature|22.3|22.3|degrees C||||NORTHWEST FLORIDA WMD|||EPA 170.1|7/22/2014 12:55:00 PM|1255|
46212|Z1-SS-8049|STREAM|SMALL STREAM|PERDIDO RIVER|ESCAMBIA|||||53214.52|768502.97|305243.419|873746.069|30|52|43.419|87|37|46.069|DGPS|WGS84|Z1SS1407|NORTHWEST FLORIDA WMD|7/22/2014 12:55:00 PM|1255|PRIMARY|WATER|0.3||76|Turbidity, Lab|4|4.0|ntu|A|0.1|0.1|DEP CENTRAL LAB|TLH-2014-07-24-63|1621401|EPA 180.1 Rev. 2.0|7/24/2014 11:35:00 AM|1135|
46212|Z1-SS-8049|STREAM|SMALL STREAM|PERDIDO RIVER|ESCAMBIA|||||53214.52|768502.97|305243.419|873746.069|30|52|43.419|87|37|46.069|DGPS|WGS84|Z1SS1407|NORTHWEST FLORIDA WMD|7/22/2014 12:55:00 PM|1255|PRIMARY|WATER|0.3||78|Transparency (Secchi Depth)|1.1|1.1|meters||||NORTHWEST FLORIDA WMD||||7/22/2014 12:55:00 PM|1255|
46212|Z1-SS-8049|STREAM|SMALL STREAM|PERDIDO RIVER|ESCAMBIA|||||53214.52|768502.97|305243.419|873746.069|30|52|43.419|87|37|46.069|DGPS|WGS84|Z1SS1407|NORTHWEST FLORIDA WMD|7/22/2014 12:55:00 PM|1255|PRIMARY|WATER|0.3||94|Specific Conductance, Field|24|24|uS/cm||||NORTHWEST FLORIDA WMD|||EPA 120.1|7/22/2014 12:55:00 PM|1255|
46212|Z1-SS-8049|STREAM|SMALL STREAM|PERDIDO RIVER|ESCAMBIA|||||53214.52|768502.97|305243.419|873746.069|30|52|43.419|87|37|46.069|DGPS|WGS84|Z1SS1407|NORTHWEST FLORIDA WMD|7/22/2014 12:55:00 PM|1255|PRIMARY|WATER|0.3||299|Oxygen, Dissolved, Field|7.67|7.67|mg/L||||NORTHWEST FLORIDA WMD|||EPA 360.1|7/22/2014 12:55:00 PM|1255|
46212|Z1-SS-8049|STREAM|SMALL STREAM|PERDIDO RIVER|ESCAMBIA|||||53214.52|768502.97|305243.419|873746.069|30|52|43.419|87|37|46.069|DGPS|WGS84|Z1SS1407|NORTHWEST FLORIDA WMD|7/22/2014 12:55:00 PM|1255|PRIMARY|WATER|0.3||301|Oxygen, Dissolved Percent Saturation|88.2|88.2|%||||NORTHWEST FLORIDA WMD||||7/22/2014 12:55:00 PM|1255|
46212|Z1-SS-8049|STREAM|SMALL STREAM|PERDIDO RIVER|ESCAMBIA|||||53214.52|768502.97|305243.419|873746.069|30|52|43.419|87|37|46.069|DGPS|WGS84|Z1SS1407|NORTHWEST FLORIDA WMD|7/22/2014 12:55:00 PM|1255|PRIMARY|WATER|0.3||406|pH, Field|4.6|4.6|SU||||NORTHWEST FLORIDA WMD|||EPA 150.1|7/22/2014 12:55:00 PM|1255|
46212|Z1-SS-8049|STREAM|SMALL STREAM|PERDIDO RIVER|ESCAMBIA|||||53214.52|768502.97|305243.419|873746.069|30|52|43.419|87|37|46.069|DGPS|WGS84|Z1SS1407|NORTHWEST FLORIDA WMD|7/22/2014 12:55:00 PM|1255|PRIMARY|WATER|0.3||82903|Depth, Bottom of Waterbody, Sample Site|2|2|meters||||NORTHWEST FLORIDA WMD||||7/22/2014 12:55:00 PM|1255|
46212|Z1-SS-8049|STREAM|SMALL STREAM|PERDIDO RIVER|ESCAMBIA|||||53214.52|768502.97|305243.419|873746.069|30|52|43.419|87|37|46.069|DGPS|WGS84|Z1SS1407|NORTHWEST FLORIDA WMD|7/22/2014 12:55:00 PM|1255|PRIMARY|WATER|0.3||90068|Sample Depth|0.3|.3|meters||||NORTHWEST FLORIDA WMD||||7/22/2014 12:55:00 PM|1255|
46208|Z1-SS-8024|STREAM|SMALL STREAM|BEAR CREEK (BAY COUNTY)|BAY|03140101|CHOCTAWHATCHEE - ST. ANDREW|792|ST. ANDREWS BAY|264572.47|705476.19|302059.097|852436.681|30|20|59.097|85|24|36.681|DGPS|WGS84|Z1SS1407|NORTHWEST FLORIDA WMD|7/23/2014 10:10:00 AM|1010|PRIMARY|WATER|0.3||10|Water Temperature|22.1|22.1|degrees C||||NORTHWEST FLORIDA WMD|||EPA 170.1|7/23/2014 10:10:00 AM|1010|
46208|Z1-SS-8024|STREAM|SMALL STREAM|BEAR CREEK (BAY COUNTY)|BAY|03140101|CHOCTAWHATCHEE - ST. ANDREW|792|ST. ANDREWS BAY|264572.47|705476.19|302059.097|852436.681|30|20|59.097|85|24|36.681|DGPS|WGS84|Z1SS1407|NORTHWEST FLORIDA WMD|7/23/2014 10:10:00 AM|1010|PRIMARY|WATER|0.3||76|Turbidity, Lab|3|3.0|ntu||0.1|0.1|DEP CENTRAL LAB|TLH-2014-07-24-63|1621402|EPA 180.1 Rev. 2.0|7/24/2014 2:27:00 PM|1427|
46208|Z1-SS-8024|STREAM|SMALL STREAM|BEAR CREEK (BAY COUNTY)|BAY|03140101|CHOCTAWHATCHEE - ST. ANDREW|792|ST. ANDREWS BAY|264572.47|705476.19|302059.097|852436.681|30|20|59.097|85|24|36.681|DGPS|WGS84|Z1SS1407|NORTHWEST FLORIDA WMD|7/23/2014 10:10:00 AM|1010|PRIMARY|WATER|0.3||78|Transparency (Secchi Depth)|0.65|.65|meters||||NORTHWEST FLORIDA WMD||||7/23/2014 10:10:00 AM|1010|
46208|Z1-SS-8024|STREAM|SMALL STREAM|BEAR CREEK (BAY COUNTY)|BAY|03140101|CHOCTAWHATCHEE - ST. ANDREW|792|ST. ANDREWS BAY|264572.47|705476.19|302059.097|852436.681|30|20|59.097|85|24|36.681|DGPS|WGS84|Z1SS1407|NORTHWEST FLORIDA WMD|7/23/2014 10:10:00 AM|1010|PRIMARY|WATER|0.3||94|Specific Conductance, Field|26|26|uS/cm||||NORTHWEST FLORIDA WMD|||EPA 120.1|7/23/2014 10:10:00 AM|1010|
46208|Z1-SS-8024|STREAM|SMALL STREAM|BEAR CREEK (BAY COUNTY)|BAY|03140101|CHOCTAWHATCHEE - ST. ANDREW|792|ST. ANDREWS BAY|264572.47|705476.19|302059.097|852436.681|30|20|59.097|85|24|36.681|DGPS|WGS84|Z1SS1407|NORTHWEST FLORIDA WMD|7/23/2014 10:10:00 AM|1010|PRIMARY|WATER|0.3||299|Oxygen, Dissolved, Field|7.82|7.82|mg/L||||NORTHWEST FLORIDA WMD|||EPA 360.1|7/23/2014 10:10:00 AM|1010|
46208|Z1-SS-8024|STREAM|SMALL STREAM|BEAR CREEK (BAY COUNTY)|BAY|03140101|CHOCTAWHATCHEE - ST. ANDREW|792|ST. ANDREWS BAY|264572.47|705476.19|302059.097|852436.681|30|20|59.097|85|24|36.681|DGPS|WGS84|Z1SS1407|NORTHWEST FLORIDA WMD|7/23/2014 10:10:00 AM|1010|PRIMARY|WATER|0.3||301|Oxygen, Dissolved Percent Saturation|89.7|89.7|%||||NORTHWEST FLORIDA WMD||||7/23/2014 10:10:00 AM|1010|
46208|Z1-SS-8024|STREAM|SMALL STREAM|BEAR CREEK (BAY COUNTY)|BAY|03140101|CHOCTAWHATCHEE - ST. ANDREW|792|ST. ANDREWS BAY|264572.47|705476.19|302059.097|852436.681|30|20|59.097|85|24|36.681|DGPS|WGS84|Z1SS1407|NORTHWEST FLORIDA WMD|7/23/2014 10:10:00 AM|1010|PRIMARY|WATER|0.3||406|pH, Field|3.5|3.5|SU|J|||NORTHWEST FLORIDA WMD|||EPA 150.1|7/23/2014 10:10:00 AM|1010|IMPROPER CALIBRATION VERIFICATION BRACKETING
46208|Z1-SS-8024|STREAM|SMALL STREAM|BEAR CREEK (BAY COUNTY)|BAY|03140101|CHOCTAWHATCHEE - ST. ANDREW|792|ST. ANDREWS BAY|264572.47|705476.19|302059.097|852436.681|30|20|59.097|85|24|36.681|DGPS|WGS84|Z1SS1407|NORTHWEST FLORIDA WMD|7/23/2014 10:10:00 AM|1010|PRIMARY|WATER|0.3||82903|Depth, Bottom of Waterbody, Sample Site|1|1|meters||||NORTHWEST FLORIDA WMD||||7/23/2014 10:10:00 AM|1010|
46208|Z1-SS-8024|STREAM|SMALL STREAM|BEAR CREEK (BAY COUNTY)|BAY|03140101|CHOCTAWHATCHEE - ST. ANDREW|792|ST. ANDREWS BAY|264572.47|705476.19|302059.097|852436.681|30|20|59.097|85|24|36.681|DGPS|WGS84|Z1SS1407|NORTHWEST FLORIDA WMD|7/23/2014 10:10:00 AM|1010|PRIMARY|WATER|0.3||90068|Sample Depth|0.3|.3|meters||||NORTHWEST FLORIDA WMD||||7/23/2014 10:10:00 AM|1010|
46207|Z1-SS-8015|STREAM|SMALL STREAM|BONNET POND|WASHINGTON|03140203|CHOCTAWHATCHEE - ST. ANDREW|498|CHOCTAWHATCHEE RIVER|237127.61|735895.31|303714.587|854201.091|30|37|14.587|85|42|1.091|DGPS|WGS84|Z1SS1407|NORTHWEST FLORIDA WMD|7/23/2014 12:40:00 PM|1240|PRIMARY|WATER|0.3||10|Water Temperature|25.2|25.2|degrees C||||NORTHWEST FLORIDA WMD|||EPA 170.1|7/23/2014 12:40:00 PM|1240|
46207|Z1-SS-8015|STREAM|SMALL STREAM|BONNET POND|WASHINGTON|03140203|CHOCTAWHATCHEE - ST. ANDREW|498|CHOCTAWHATCHEE RIVER|237127.61|735895.31|303714.587|854201.091|30|37|14.587|85|42|1.091|DGPS|WGS84|Z1SS1407|NORTHWEST FLORIDA WMD|7/23/2014 12:40:00 PM|1240|PRIMARY|WATER|0.3||76|Turbidity, Lab|13|13|ntu||0.1|0.1|DEP CENTRAL LAB|TLH-2014-07-24-63|1621403|EPA 180.1 Rev. 2.0|7/24/2014 2:27:00 PM|1427|
46207|Z1-SS-8015|STREAM|SMALL STREAM|BONNET POND|WASHINGTON|03140203|CHOCTAWHATCHEE - ST. ANDREW|498|CHOCTAWHATCHEE RIVER|237127.61|735895.31|303714.587|854201.091|30|37|14.587|85|42|1.091|DGPS|WGS84|Z1SS1407|NORTHWEST FLORIDA WMD|7/23/2014 12:40:00 PM|1240|PRIMARY|WATER|0.3||78|Transparency (Secchi Depth)|0.5|.5|meters||||NORTHWEST FLORIDA WMD||||7/23/2014 12:40:00 PM|1240|
